domains,count
is.gd,3
welayatnet.com,3
hry.yt,3
radiosawa.com,3
nabdapp.com,3
iamwikileaks.org,3
aane.ws,3
ganjoor.net,3
pbs.org,3
tavaana.org,3
postimg.org,3
fardanews.com,3
fararu.com,3
aleqt.com,3
alekhbariya.net,3
pandamoz.com,3
smarturl.it,3
psychologytoday.com,3
abcn.ws,3
hurriyetdailynews.com,3
wasm1.com,3
tebyan.net,3
weeklyrag.com,3
globalnews.ca,3
globalresearch.ca,3
paskoocheh.com,3
almowaten.net,3
ind.pn,3
mohammadrahimi.ir,3
economist.com,3
rasekhoon.net,3
afsaran.ir,3
meadvilletribune.com,3
mcndirect.com,3
cumhuriyet.com.tr,3
mjhosts.com,3
al-ain.com,3
kudusgunu.com,3
theverge.com,3
ahangdoni.ir,3
rouhani.ir,3
leave.eu,3
novaramedia.com,3
nypost.com,3
lebanonfiles.com,3
reliefweb.int,3
nyp.st,3
npr.org,3
twiage.com,3
bonyana.ir,3
marketwatch.com,3
ajm.me,3
ceu.edu,3
manototv.me,3
today.com,3
ajel.co,3
roozame.com,3
magiran.com,3
rfi.fr,3
makan.org.il,3
mehr.ir,3
ksu.edu.sa,3
joins.com,3
justpaste.it,3
persianblog.ir,3
adnanoktardiyorki.org,3
rangirangi.com,3
newstatesman.com,3
alanba.com.kw,3
petitions24.com,3
mirataljazeera.org,3
adelshojaei.ir,3
thehindu.com,3
deeson.co.uk,3
snpy.tv,2
helpage.org,2
libertyforiran.org,2
huffpost.com,2
nydailynews.com,2
maryam-rajavi.com,2
islamquest.net,2
maryamsoft.com,2
picofile.com,2
roject.org,2
legit.ng,2
middle-east-online.com,2
islamicworld.ir,2
mic.com,2
ibb.co,2
makarem.ir,2
president.ir,2
namehnews.ir,2
itiran.com,2
parliamentlive.tv,2
hootsuite.com,2
house.gov,2
sfgate.com,2
nation.com.pk,2
heraldscotland.com,2
lnkd.in,2
iribnews.ir,2
israelnationalnews.com,2
manoto.news,2
irdiplomacy.ir,2
iranian.com,2
onmbc.net,2
livemint.com,2
seattletimes.com,2
opera.com,2
leader.ir,2
iranfreedom.org,2
samaa.tv,2
outlookindia.com,2
independent.ie,2
news.com.au,2
khatami.ir,2
sahebkhabar.ir,2
infonegareh.ir,2
science.one,2
mozilla.org,2
inc.com,2
penbaypilot.com,2
nih.gov,2
sarimusic.ir,2
nex1music.ir,2
kadivar.com,2
sasapost.com,2
internationalinvestment.net,2
shahrvand-newspaper.ir,2
qz.com,2
shareblue.com,2
janoubia.com,2
ibtimes.com,2
slate.me,2
ifpnews.com,2
pakistantoday.com.pk,2
mi5.gov.uk,2
redpepper.org.uk,2
qomnews.ir,2
kouhyaran.com,2
imamsonline.com,2
koodakomadar.com,2
recode.net,2
mc-doualiya.com,2
